1,1,190.93,141.87,143.94,72.46,1,4,1
1,2,249.60,117.33,113.00,52.20,1,3,1
1,3,393.60,166.40,122.60,57.53,1,3,1
1,4,460.80,114.13,113.00,57.54,1,3,1
1,5,804.27,73.60,72.46,36.20,1,3,1
1,6,614.40,338.13,225.00,141.80,1,3,1
2,1,170.67,145.07,147.34,74.38,1,4,1
2,2,230.61,119.89,115.35,52.42,1,3,1
2,3,372.91,169.60,125.16,60.52,1,3,1
2,4,445.23,116.91,115.34,59.24,1,3,1
2,5,796.59,74.45,74.81,38.34,1,3,1
2,6,635.95,328.53,217.74,139.03,1,3,1
3,1,150.40,148.27,150.76,76.30,1,4,1
3,2,211.63,122.45,117.69,52.63,1,3,1
3,3,352.21,172.80,127.72,63.51,1,3,1
3,4,429.65,119.68,117.70,60.95,1,3,1
3,5,788.91,75.31,77.16,40.46,1,3,1
3,6,657.49,318.93,210.50,136.26,1,3,1
4,1,130.13,151.47,154.18,78.22,1,4,1
4,2,192.64,125.01,120.04,52.84,1,3,1
4,3,331.52,176.00,130.28,66.49,1,3,1
4,4,414.08,122.45,120.04,62.66,1,3,1
4,5,781.23,76.16,79.50,42.60,1,3,1
4,6,679.04,309.33,203.24,133.48,1,3,1
5,1,109.87,154.67,157.58,80.14,1,4,1
5,2,173.65,127.57,122.39,53.06,1,3,1
5,3,310.83,179.20,132.84,69.48,1,3,1
5,4,398.51,125.23,122.38,64.36,1,3,1
5,5,773.55,77.01,81.85,44.74,1,3,1
5,6,700.59,299.73,195.98,130.71,1,3,1
6,1,89.60,157.87,161.00,82.06,1,4,1
6,2,154.67,130.13,124.73,53.27,1,3,1
6,3,290.13,182.40,135.40,72.47,1,3,1
6,4,382.93,128.00,124.74,66.07,1,3,1
6,5,765.87,77.87,84.20,46.86,1,3,1
6,6,722.13,290.13,188.74,127.94,1,3,1
6,7,827.73,46.93,52.20,28.73,1,3,1
7,1,72.53,162.35,156.31,82.28,1,4,1
7,2,132.91,133.97,127.93,54.76,1,3,1
7,3,269.44,186.67,142.44,74.81,1,3,1
7,4,364.80,130.77,128.15,67.14,1,3,1
7,5,757.97,79.15,85.91,48.14,1,3,1
7,6,739.84,282.67,180.63,123.66,1,3,1
7,7,821.33,47.57,53.06,29.16,1,3,1
8,1,55.47,166.83,151.61,82.49,1,4,1
8,2,111.15,137.81,131.13,56.26,1,3,1
8,3,248.75,190.93,149.48,77.16,1,3,1
8,4,346.67,133.55,131.56,68.20,1,3,1
8,5,750.08,80.43,87.61,49.42,1,3,1
8,6,757.55,275.20,172.52,119.40,1,3,1
8,7,814.93,48.21,53.91,29.59,1,3,1
9,1,38.40,171.31,146.92,82.70,1,4,1
9,2,89.39,141.65,134.33,57.75,1,3,1
9,3,228.05,195.20,156.52,79.51,1,3,1
9,4,328.53,136.32,134.98,69.27,1,3,1
9,5,742.19,81.71,89.32,50.70,1,3,1
9,6,775.25,267.73,164.42,115.14,1,3,1
9,7,808.53,48.85,54.76,30.01,1,3,1
10,1,21.33,175.79,142.23,82.92,1,4,1
10,2,67.63,145.49,137.53,59.24,1,3,1
10,3,207.36,199.47,163.56,81.85,1,3,1
10,4,310.40,139.09,138.39,70.34,1,3,1
10,5,734.29,82.99,91.03,51.98,1,3,1
10,6,792.96,260.27,168.04,110.86,1,3,1
10,7,802.13,49.49,55.62,30.44,1,3,1
11,1,1.00,180.27,140.80,83.13,1,4,1
11,2,45.87,149.33,140.73,60.74,1,3,1
11,3,186.67,203.73,170.60,84.20,1,3,1
11,4,292.27,141.87,141.80,71.40,1,3,1
11,5,726.40,84.27,92.73,53.26,1,3,1
11,6,810.67,252.80,150.33,106.60,1,3,1
11,7,795.73,50.13,56.47,30.87,1,3,1
12,1,1.00,185.39,118.40,78.86,1,4,1
12,2,37.12,152.32,129.21,60.73,1,3,1
12,3,159.57,208.64,178.07,84.84,1,3,1
12,4,269.87,146.35,146.06,72.04,1,3,1
12,5,719.79,85.76,91.45,51.35,1,3,1
12,6,823.89,246.40,137.11,104.25,1,3,1
12,7,788.91,50.99,57.10,31.51,1,3,1
13,1,1.00,190.51,96.00,74.60,1,4,1
13,2,28.37,155.31,117.70,60.73,1,3,1
13,3,132.48,213.55,185.53,85.48,1,3,1
13,4,247.47,150.83,150.33,72.68,1,3,1
13,5,713.17,87.25,90.18,49.43,1,3,1
13,6,837.12,240.00,123.88,101.91,1,3,1
13,7,782.08,51.84,57.75,32.15,1,3,1
14,1,1.00,195.63,73.60,70.33,1,4,1
14,2,19.63,158.29,106.17,60.74,1,3,1
14,3,105.39,218.45,193.00,86.12,1,3,1
14,4,225.07,155.31,154.60,73.32,1,3,1
14,5,706.56,88.75,88.89,47.50,1,3,1
14,6,850.35,233.60,110.65,99.56,1,3,1
14,7,775.25,52.69,58.39,32.79,1,3,1
15,1,1.00,200.75,51.20,66.06,1,4,1
15,2,1.00,161.28,104.53,60.73,1,3,1
15,3,78.29,223.36,200.47,86.76,1,3,1
15,4,202.67,159.79,158.86,73.96,1,3,1
15,5,699.95,90.24,87.61,45.59,1,3,1
15,6,863.57,227.20,97.43,97.21,1,3,1
15,7,768.43,53.55,59.02,33.43,1,3,1
16,1,1.00,205.87,28.80,61.80,1,4,1
16,2,1.00,164.27,84.27,60.73,1,3,1
16,3,51.20,228.27,207.93,87.40,1,3,1
16,4,180.27,164.27,163.13,74.60,1,3,1
16,5,693.33,91.73,86.34,43.67,1,3,1
16,6,876.80,220.80,84.20,94.87,1,3,1
16,7,761.60,54.40,59.67,34.07,1,3,1
16,8,16.00,417.07,165.27,93.80,1,3,1
17,3,41.39,234.45,193.64,86.34,1,3,1
17,4,154.88,168.32,166.76,76.09,1,3,1
17,5,683.95,93.23,87.40,44.73,1,3,1
17,6,888.96,219.31,72.04,88.04,1,3,1
17,7,753.92,55.47,60.09,34.49,1,3,1
17,8,16.64,404.48,193.64,100.41,1,3,1
18,3,31.57,240.64,179.35,85.27,1,3,1
18,4,129.49,172.37,170.39,77.59,1,3,1
18,5,674.56,94.72,88.47,45.80,1,3,1
18,6,901.12,217.81,59.88,81.22,1,3,1
18,7,746.24,56.53,60.52,34.92,1,3,1
18,8,17.28,391.89,222.01,107.03,1,3,1
19,3,21.76,246.83,165.05,84.20,1,3,1
19,4,104.11,176.43,174.01,79.08,1,3,1
19,5,665.17,96.21,89.54,46.87,1,3,1
19,6,913.28,216.32,47.72,74.39,1,3,1
19,7,738.56,57.60,60.95,35.35,1,3,1
19,8,17.92,379.31,250.39,113.64,1,3,1
20,3,1.00,253.01,161.71,83.14,1,3,1
20,4,78.72,180.48,177.64,80.57,1,3,1
20,5,655.79,97.71,90.60,47.93,1,3,1
20,6,925.44,214.83,35.56,67.56,1,3,1
20,7,730.88,58.67,61.37,35.77,1,3,1
20,8,18.56,366.72,278.76,120.25,1,3,1
21,3,1.00,259.20,137.60,82.07,1,3,1
21,4,53.33,184.53,181.27,82.07,1,3,1
21,5,646.40,99.20,91.67,49.00,1,3,1
21,6,937.60,213.33,23.40,60.74,1,3,1
21,7,723.20,59.73,61.80,36.20,1,3,1
21,8,19.20,354.13,307.13,126.87,1,3,1
21,9,27.73,471.47,269.80,69.53,1,3,1
22,4,43.31,190.08,166.76,82.92,1,3,1
22,5,635.73,101.12,93.80,51.35,1,3,1
22,7,713.39,61.44,64.78,36.63,1,3,1
22,8,59.31,344.32,294.54,122.39,1,3,1
22,9,68.05,453.12,267.67,87.88,1,3,1
23,4,33.28,195.63,152.25,83.77,1,3,1
23,5,625.07,103.04,95.93,53.69,1,3,1
23,7,703.57,63.15,67.78,37.05,1,3,1
23,8,99.41,334.51,281.96,117.90,1,3,1
23,9,108.37,434.77,265.54,106.23,1,3,1
24,4,23.25,201.17,137.75,84.63,1,3,1
24,5,614.40,104.96,98.07,56.04,1,3,1
24,7,693.76,64.85,70.76,37.48,1,3,1
24,8,139.52,324.69,269.37,113.43,1,3,1
24,9,148.69,416.43,263.40,124.57,1,3,1
25,4,13.23,206.72,123.24,85.48,1,3,1
25,5,603.73,106.88,100.20,58.39,1,3,1
25,7,683.95,66.56,73.74,37.91,1,3,1
25,8,179.63,314.88,256.78,108.95,1,3,1
25,9,189.01,398.08,261.27,135.83,1,3,1
26,4,1.00,212.27,110.93,86.33,1,3,1
26,5,593.07,108.80,102.33,60.73,1,3,1
26,7,674.13,68.27,76.74,38.33,1,3,1
26,8,219.73,305.07,244.20,104.46,1,3,1
26,9,229.33,379.73,259.14,149.27,1,3,1
26,10,829.87,54.40,56.46,29.80,1,3,1
27,5,580.48,111.36,104.68,60.73,1,3,1
27,7,665.17,70.19,76.52,38.54,1,3,1
27,8,248.11,296.96,237.37,102.12,1,3,1
27,9,267.95,366.51,251.02,145.21,1,3,1
27,10,823.68,55.89,57.32,30.87,1,3,1
28,5,567.89,113.92,107.03,60.73,1,3,1
28,7,656.21,72.11,76.31,38.76,1,3,1
28,8,276.48,288.85,230.55,99.78,1,3,1
28,9,306.56,353.28,242.92,141.16,1,3,1
28,10,817.49,57.39,58.18,31.93,1,3,1
29,5,555.31,116.48,109.37,60.73,1,3,1
29,7,647.25,74.03,76.10,38.97,1,3,1
29,8,304.85,280.75,223.72,97.42,1,3,1
29,9,345.17,340.05,234.82,137.11,1,3,1
29,10,811.31,58.88,59.02,33.00,1,3,1
30,5,542.72,119.04,111.72,60.73,1,3,1
30,7,638.29,75.95,75.88,39.18,1,3,1
30,8,333.23,272.64,216.89,95.08,1,3,1
30,9,383.79,326.83,226.70,133.05,1,3,1
30,10,805.12,60.37,59.88,34.07,1,3,1
31,5,530.13,121.60,114.07,60.73,1,3,1
31,7,629.33,77.87,75.67,39.40,1,3,1
31,8,361.60,264.53,210.07,92.74,1,3,1
31,9,422.40,313.60,218.60,129.00,1,3,1
31,10,798.93,61.87,60.74,35.13,1,3,1
32,5,517.76,124.16,114.92,61.59,1,3,1
32,7,617.60,79.79,78.01,39.82,1,3,1
32,8,385.71,257.28,203.24,90.81,1,3,1
32,9,453.76,303.15,210.07,123.88,1,3,1
32,10,791.89,62.93,61.59,35.56,1,3,1
33,5,505.39,126.72,115.77,62.44,1,3,1
33,7,605.87,81.71,80.36,40.25,1,3,1
33,8,409.81,250.03,196.42,88.89,1,3,1
33,9,485.12,292.69,201.53,118.76,1,3,1
