1,1,99.20,188.80,154.60,73.53,1,3,1
1,2,213.33,134.40,116.20,68.20,1,3,1
1,3,672.00,88.53,88.47,47.94,1,3,1
1,4,694.40,46.93,68.20,37.27,1,4,1
1,5,723.20,57.60,69.27,36.20,1,3,1
1,6,599.47,187.73,127.93,74.60,1,3,1
1,7,679.47,225.07,137.53,81.00,1,3,1
2,1,80.21,194.77,147.56,73.32,1,3,1
2,2,191.36,139.31,118.97,68.62,1,3,1
2,3,661.33,91.95,91.88,48.36,1,3,1
2,4,685.44,49.28,68.84,37.91,1,4,1
2,5,715.31,59.73,69.69,36.84,1,3,1
2,6,612.48,183.68,125.80,71.61,1,3,1
2,7,693.55,219.31,135.18,78.86,1,3,1
3,1,61.23,200.75,140.52,73.10,1,3,1
3,2,169.39,144.21,121.74,69.06,1,3,1
3,3,650.67,95.36,95.29,48.79,1,3,1
3,4,676.48,51.63,69.48,38.55,1,4,1
3,5,707.41,61.87,70.12,37.48,1,3,1
3,6,625.49,179.63,123.67,68.62,1,3,1
3,7,707.63,213.55,132.84,76.73,1,3,1
4,1,42.24,206.72,133.48,72.89,1,3,1
4,2,147.41,149.12,124.52,69.48,1,3,1
4,3,640.00,98.77,98.71,49.22,1,3,1
4,4,667.52,53.97,70.12,39.19,1,4,1
4,5,699.52,64.00,70.55,38.12,1,3,1
4,6,638.51,175.57,121.53,65.64,1,3,1
4,7,721.71,207.79,130.49,74.60,1,3,1
5,1,23.25,212.69,126.44,72.68,1,3,1
5,2,125.44,154.03,127.29,69.90,1,3,1
5,3,629.33,102.19,102.12,49.64,1,3,1
5,4,658.56,56.32,70.76,39.83,1,4,1
5,5,691.63,66.13,70.97,38.76,1,3,1
5,6,651.52,171.52,119.40,62.65,1,3,1
5,7,735.79,202.03,128.14,72.46,1,3,1
6,1,1.00,218.67,122.67,72.46,1,3,1
6,2,103.47,158.93,130.06,70.34,1,3,1
6,3,618.67,105.60,105.53,50.07,1,3,1
6,4,649.60,58.67,71.40,40.47,1,4,1
6,5,683.73,68.27,71.40,39.40,1,3,1
6,6,664.53,167.47,117.27,59.66,1,3,1
6,7,749.87,196.27,125.80,70.33,1,3,1
6,8,1.00,436.27,80.00,86.33,1,3,1
6,9,45.87,458.67,277.26,82.33,1,3,1
7,2,83.84,164.69,126.44,71.19,1,3,1
7,3,607.79,107.73,105.32,52.42,1,3,1
7,4,640.00,60.16,72.47,41.53,1,4,1
7,5,673.71,70.40,73.96,40.25,1,3,1
7,6,674.99,164.48,116.20,58.60,1,3,1
7,7,761.17,191.57,123.46,68.84,1,3,1
7,8,1.00,424.75,115.84,98.28,1,3,1
7,9,75.73,445.65,278.76,95.35,1,3,1
8,2,64.21,170.45,122.82,72.04,1,3,1
