1,1,492.80,1.00,42.60,17.07,1,3,1
1,2,582.40,38.40,54.33,57.53,1,3,1
1,3,707.20,91.73,81.00,57.54,1,3,1
2,1,493.44,1.00,42.60,15.57,1,3,1
2,2,582.19,36.27,54.12,56.89,1,3,1
2,3,706.77,88.53,79.30,57.75,1,3,1
3,1,494.08,1.00,42.60,14.08,1,3,1
3,2,581.97,34.13,53.91,56.25,1,3,1
3,3,706.35,85.33,77.58,57.96,1,3,1
4,1,494.72,1.00,42.60,12.59,1,3,1
4,2,581.76,32.00,53.69,55.61,1,3,1
4,3,705.92,82.13,75.88,58.18,1,3,1
5,1,495.36,1.00,42.60,11.09,1,3,1
5,2,581.55,29.87,53.48,54.97,1,3,1
5,3,705.49,78.93,74.18,58.39,1,3,1
6,1,496.00,1.00,42.60,9.60,1,3,1
6,2,581.33,27.73,53.27,54.33,1,3,1
6,3,705.07,75.73,72.46,58.60,1,3,1
6,4,1.00,397.87,56.53,131.13,1,3,1
7,2,581.55,26.24,52.41,53.91,1,3,1
7,3,703.15,73.60,71.82,57.53,1,3,1
7,4,1.00,383.57,67.20,132.63,1,3,1
8,2,581.76,24.75,51.56,53.48,1,3,1
8,3,701.23,71.47,71.18,56.46,1,3,1
8,4,1.00,369.28,77.87,134.12,1,3,1
9,2,581.97,23.25,50.71,53.05,1,3,1
9,3,699.31,69.33,70.54,55.40,1,3,1
9,4,1.00,354.99,88.53,135.61,1,3,1
10,2,582.19,21.76,49.85,52.63,1,3,1
10,3,697.39,67.20,69.90,54.33,1,3,1
10,4,1.00,340.69,99.20,137.11,1,3,1
11,2,582.40,20.27,49.00,52.20,1,3,1
11,3,695.47,65.07,69.26,53.26,1,3,1
11,4,1.00,326.40,109.87,138.60,1,3,1
11,5,98.13,484.27,188.74,56.73,1,3,1
12,2,581.97,18.35,49.22,51.56,1,3,1
12,3,694.19,62.29,68.41,52.63,1,3,1
12,4,1.00,315.95,118.83,133.48,1,3,1
12,5,102.83,466.35,190.44,74.65,1,3,1
13,2,581.55,16.43,49.42,50.92,1,3,1
13,3,692.91,59.52,67.56,51.99,1,3,1
13,4,1.00,305.49,127.79,128.36,1,3,1
13,5,107.52,448.43,192.15,92.57,1,3,1
14,2,581.12,14.51,49.64,50.28,1,3,1
14,3,691.63,56.75,66.70,51.34,1,3,1
14,4,1.00,295.04,136.75,123.24,1,3,1
14,5,112.21,430.51,193.86,110.49,1,3,1
15,2,580.69,12.59,49.86,49.64,1,3,1
15,3,690.35,53.97,65.85,50.71,1,3,1
15,4,1.00,284.59,145.71,118.12,1,3,1
15,5,116.91,412.59,195.56,128.41,1,3,1
16,2,580.27,10.67,50.06,49.00,1,3,1
16,3,689.07,51.20,65.00,50.07,1,3,1
16,4,1.00,274.13,154.67,113.00,1,3,1
16,5,121.60,394.67,197.27,139.66,1,3,1
17,2,580.69,9.17,49.00,48.57,1,3,1
17,3,687.79,48.43,64.57,50.07,1,3,1
