1,1,1.00,196.27,183.47,191.93,1,4,1
1,2,171.73,215.47,180.20,122.60,1,3,1
1,3,426.67,93.87,98.06,61.80,1,3,1
1,4,382.93,54.40,344.47,298.60,1,5,1
1,6,617.60,26.67,59.67,47.93,1,4,1
2,1,1.00,202.67,171.95,187.24,1,4,1
2,2,150.40,224.43,189.80,122.38,1,3,1
2,3,420.69,96.00,98.92,63.08,1,3,1
2,4,389.60,53.60,340.73,292.20,1,5,1
2,6,613.97,27.73,60.95,47.29,1,4,1
3,1,1.00,209.07,160.43,182.54,1,4,1
3,2,129.07,233.39,199.40,122.17,1,3,1
3,3,414.72,98.13,99.77,64.36,1,3,1
3,4,396.27,52.80,337.00,285.80,1,5,1
3,6,610.35,28.80,62.22,46.65,1,4,1
4,1,1.00,215.47,148.91,177.85,1,4,1
4,2,107.73,242.35,209.00,121.96,1,3,1
4,3,408.75,100.27,100.62,65.64,1,3,1
4,4,402.93,52.00,333.27,279.40,1,5,1
4,5,580.48,26.03,53.05,39.83,1,3,1
4,6,606.72,29.87,63.51,46.01,1,4,1
5,1,1.00,221.87,137.39,173.16,1,4,1
5,2,86.40,251.31,218.60,121.74,1,3,1
5,3,402.77,102.40,101.48,66.92,1,3,1
5,4,409.60,51.20,329.53,273.00,1,5,1
5,5,577.71,25.81,54.76,40.68,1,3,1
5,6,603.09,30.93,64.79,45.37,1,4,1
6,1,1.00,228.27,125.87,168.46,1,4,1
6,2,65.07,260.27,228.20,121.53,1,3,1
6,3,396.80,104.53,102.33,68.20,1,3,1
6,4,416.11,50.24,325.05,268.95,1,5,1
6,5,574.93,25.60,56.47,41.53,1,3,1
6,6,599.47,32.00,66.06,44.73,1,4,1
7,1,1.00,230.61,113.49,156.10,1,4,1
7,2,52.48,270.08,218.60,126.23,1,3,1
7,3,393.17,107.09,102.55,69.48,1,3,1
7,4,422.61,49.28,320.58,264.89,1,5,1
7,5,571.31,28.16,56.89,42.39,1,3,1
7,6,596.69,34.35,67.56,45.16,1,4,1
8,1,1.00,232.96,101.12,143.72,1,4,1
8,2,39.89,279.89,209.00,130.92,1,3,1
8,3,389.55,109.65,102.76,70.76,1,3,1
8,4,429.12,48.32,316.09,260.84,1,5,1
8,5,567.68,30.72,57.32,43.24,1,3,1
8,6,593.92,36.69,69.05,45.59,1,4,1
9,1,1.00,235.31,88.75,131.34,1,4,1
9,2,27.31,289.71,199.40,135.61,1,3,1
9,3,385.92,112.21,102.97,72.04,1,3,1
9,4,435.63,47.36,311.61,256.79,1,5,1
9,5,564.05,33.28,57.75,44.09,1,3,1
9,6,591.15,39.04,70.54,46.01,1,4,1
10,1,1.00,237.65,76.37,118.98,1,4,1
10,2,14.72,299.52,189.80,140.31,1,3,1
10,3,382.29,114.77,103.19,73.32,1,3,1
10,4,442.13,46.40,307.14,252.73,1,5,1
10,5,560.43,35.84,58.17,44.95,1,3,1
10,6,588.37,41.39,72.04,46.44,1,4,1
11,1,1.00,240.00,64.00,106.60,1,4,1
11,2,1.00,309.33,181.33,145.00,1,3,1
11,3,378.67,117.33,103.40,74.60,1,3,1
11,4,448.64,45.44,302.65,248.68,1,5,1
11,5,556.80,38.40,58.60,45.80,1,3,1
11,6,585.60,43.73,73.53,46.87,1,4,1
12,2,1.00,316.16,161.71,139.03,1,3,1
12,3,367.36,119.47,106.60,78.65,1,3,1
12,4,455.15,44.48,298.17,244.63,1,5,1
12,5,552.75,39.25,57.53,44.73,1,3,1
12,6,581.76,44.59,72.68,47.08,1,4,1
13,2,1.00,322.99,142.08,133.05,1,3,1
13,3,356.05,121.60,109.80,82.71,1,3,1
13,4,461.65,43.52,293.70,240.57,1,5,1
13,5,548.69,40.11,56.47,43.67,1,3,1
13,6,577.92,45.44,71.83,47.29,1,4,1
14,2,1.00,329.81,122.45,127.08,1,3,1
14,3,344.75,123.73,113.00,86.76,1,3,1
14,4,468.16,42.56,289.21,236.52,1,5,1
14,5,544.64,40.96,55.40,42.60,1,3,1
14,6,574.08,46.29,70.97,47.51,1,4,1
15,2,1.00,336.64,102.83,121.11,1,3,1
15,3,333.44,125.87,116.20,90.81,1,3,1
15,4,474.67,41.60,284.73,232.47,1,5,1
15,5,540.59,41.81,54.33,41.53,1,3,1
15,6,570.24,47.15,70.12,47.72,1,4,1
16,2,1.00,343.47,83.20,115.13,1,3,1
16,3,322.13,128.00,119.40,94.87,1,3,1
16,4,480.64,40.00,281.00,229.80,1,5,1
16,5,536.53,42.67,53.27,40.47,1,3,1
16,6,566.40,48.00,69.27,47.93,1,4,1
16,7,710.40,1.00,56.47,40.53,1,3,1
17,3,315.09,132.91,121.54,94.01,1,3,1
17,4,486.61,38.40,277.27,227.13,1,5,1
17,5,532.05,44.59,53.48,40.47,1,3,1
17,6,563.20,49.71,68.20,48.15,1,4,1
17,7,708.69,1.00,56.90,40.53,1,3,1
18,3,308.05,137.81,123.67,93.16,1,3,1
18,4,492.59,36.80,273.53,224.47,1,5,1
18,5,527.57,46.51,53.70,40.47,1,3,1
18,6,560.00,51.41,67.13,48.36,1,4,1
18,7,706.99,1.00,57.32,40.53,1,3,1
19,3,301.01,142.72,125.80,92.31,1,3,1
19,4,498.56,35.20,269.80,221.80,1,5,1
19,5,523.09,48.43,53.91,40.47,1,3,1
19,6,556.80,53.12,66.07,48.57,1,4,1
19,7,705.28,1.00,57.75,40.53,1,3,1
20,3,293.97,147.63,127.94,91.45,1,3,1
20,4,504.53,33.60,266.07,219.13,1,5,1
20,5,518.61,50.35,54.12,40.47,1,3,1
20,6,553.60,54.83,65.00,48.78,1,4,1
20,7,703.57,1.00,58.18,40.53,1,3,1
21,3,286.93,152.53,130.07,90.60,1,3,1
21,4,510.51,32.00,262.33,216.47,1,5,1
21,5,514.13,52.27,54.34,40.47,1,3,1
21,6,550.40,56.53,63.93,49.00,1,4,1
21,7,701.87,1.00,58.60,40.53,1,3,1
22,3,278.19,154.67,132.84,91.45,1,3,1
22,4,516.48,30.40,258.60,213.80,1,5,1
22,5,509.87,53.33,56.68,41.75,1,3,1
22,6,545.07,56.96,65.85,51.99,1,4,1
22,7,699.52,1.00,59.03,41.17,1,3,1
23,3,269.44,156.80,135.61,92.31,1,3,1
23,4,522.45,28.80,254.87,211.13,1,5,1
23,5,505.60,54.40,59.03,43.03,1,3,1
23,6,539.73,57.39,67.78,54.97,1,4,1
23,7,697.17,6.61,59.46,36.20,1,3,1
24,3,260.69,158.93,138.39,93.16,1,3,1
24,4,528.43,27.20,251.13,208.47,1,5,1
24,5,501.33,55.47,61.38,44.31,1,3,1
24,6,534.40,57.81,69.69,57.96,1,4,1
24,7,694.83,7.25,59.88,36.20,1,3,1
25,3,251.95,161.07,141.16,94.01,1,3,1
25,4,534.40,25.60,247.40,205.80,1,5,1
25,5,497.07,56.53,63.72,45.59,1,3,1
25,6,529.07,58.24,71.61,60.95,1,4,1
25,7,692.48,7.89,60.31,36.20,1,3,1
26,3,243.20,163.20,143.93,94.87,1,3,1
26,4,539.20,24.75,244.73,203.13,1,5,1
26,5,492.80,57.60,66.07,46.87,1,3,1
26,6,523.73,58.67,73.54,63.93,1,4,1
26,7,690.13,8.53,60.74,36.20,1,3,1
27,3,233.60,167.04,144.57,97.43,1,3,1
27,4,544.00,23.89,242.07,200.47,1,5,1
27,5,488.11,58.88,65.85,46.23,1,3,1
27,6,519.25,61.01,73.11,63.30,1,4,1
27,7,688.85,9.39,59.88,37.27,1,3,1
28,3,224.00,170.88,145.21,99.99,1,3,1
28,4,548.80,23.04,239.40,197.80,1,5,1
28,5,483.41,60.16,65.64,45.59,1,3,1
28,6,514.77,63.36,72.68,62.65,1,4,1
28,7,687.57,10.24,59.03,38.33,1,3,1
29,3,214.40,174.72,145.85,102.55,1,3,1
29,4,553.60,22.19,236.73,195.13,1,5,1
29,5,478.72,61.44,65.43,44.95,1,3,1
29,6,510.29,65.71,72.26,62.01,1,4,1
29,7,686.29,11.09,58.18,39.40,1,3,1
30,3,204.80,178.56,146.49,105.11,1,3,1
30,4,558.40,21.33,234.07,192.47,1,5,1
30,5,474.03,62.72,65.21,44.31,1,3,1
30,6,505.81,68.05,71.83,61.38,1,4,1
30,7,685.01,11.95,57.32,40.47,1,3,1
31,3,195.20,182.40,147.13,107.67,1,3,1
31,4,563.20,20.48,231.40,189.80,1,5,1
31,5,469.33,64.00,65.00,43.67,1,3,1
31,6,501.33,70.40,71.40,60.73,1,4,1
31,7,683.73,12.80,56.47,41.53,1,3,1
32,3,183.25,186.88,150.55,109.37,1,3,1
32,4,568.00,19.63,228.73,187.13,1,5,1
32,5,464.64,65.49,66.92,44.52,1,3,1
32,6,495.36,72.53,74.81,62.02,1,4,1
32,7,681.81,13.65,54.76,40.68,1,3,1
33,3,171.31,191.36,153.96,111.08,1,3,1
33,4,572.80,18.77,226.07,184.47,1,5,1
33,5,459.95,66.99,68.84,45.37,1,3,1
33,6,489.39,74.67,78.22,63.29,1,4,1
33,7,679.89,14.51,53.06,39.83,1,3,1
34,3,159.36,195.84,157.37,112.79,1,3,1
